ra,dec,redshift,brightness,LR,N(0.5),total_N,gal_id,cluster_id
150.19577359,1.81584538,1.367,-23.77,30.53,17,128.0,347408.0,221.0
150.54233969,2.50778111,1.3671,-23.95,30.76,19,110.0,796735.0,441.0
150.09128846,2.22545839,1.3676,-22.55,30.34,15,90.0,609292.0,718.0
150.35491278,1.64988248,1.3676,-23.09,30.12,16,74.0,244020.0,511.0
149.46978174,1.66887013,1.3679,-23.11,29.88,10,44.0,255431.0,627.0
149.46494772,2.68314647,1.3711,-23.8,30.13,11,98.0,910871.0,343.0
150.21494811,2.4166913,1.3745,-23.0,29.84,11,53.0,737542.0,814.0
149.73141377,1.76250196,1.381,-22.47,30.03,23,115.0,312879.0,362.0
150.50960509,2.67582208,1.382,-22.87,30.33,23,116.0,906511.0,277.0
150.40395558,1.80440295,1.3832,-23.1,30.16,19,92.0,340292.0,592.0
149.63441938,1.81023609,1.3845,-23.29,30.35,22,130.0,343682.0,207.0
149.59014709,1.738725,1.3863,-22.88,29.81,15,88.0,297970.0,669.0
150.3241516,2.13490606,1.3868,-23.43,30.04,16,76.0,548808.0,737.0
149.99876812,2.18922505,1.3908,-22.66,29.71,19,107.0,584842.0,348.0
149.67052846,2.4231445,1.3927,-22.25,29.8,12,63.0,740851.0,699.0
149.76927552,2.15206129,1.3937,-22.65,30.04,13,70.0,561130.0,724.0
150.53697035,2.34397107,1.3941,-23.45,29.95,23,127.0,689616.0,177.0
150.14478698,1.7593137,1.3976,-22.8,30.1,24,117.0,311314.0,423.0
149.50797305,2.15179905,1.4003,-23.53,29.97,13,120.0,560773.0,353.0
150.21025938,2.56551221,1.4008,-23.85,30.83,32,139.0,835513.0,70.0
149.98632076,1.86771619,1.4021,-22.47,29.95,14,83.0,379340.0,722.0
150.65063176,2.48233864,1.4027,-22.61,30.2,14,55.0,780379.0,716.0
150.58616393,2.08936395,1.403,-23.27,30.34,27,140.0,519470.0,256.0
150.01132673,2.06545399,1.4036,-23.26,29.93,17,100.0,503561.0,635.0
149.64581405,2.38851873,1.4049,-22.66,30.63,15,66.0,718559.0,665.0
150.68098939,2.67878062,1.4052,-23.19,29.93,13,92.0,908663.0,714.0
150.19242819,1.72534862,1.4055,-23.5,29.97,22,113.0,290733.0,234.0
150.33931942,2.74473282,1.406,-24.16,30.8,19,86.0,950628.0,588.0
150.04663888,1.92926159,1.4065,-23.81,30.14,19,107.0,419917.0,386.0
149.99786663,2.48086018,1.4113,-23.4,30.4,20,134.0,778844.0,64.0
149.45893686,2.31981451,1.4126,-23.41,29.99,26,94.0,672955.0,8.0
150.02774523,2.11750623,1.4129,-22.66,30.12,14,102.0,536827.0,600.0
150.64851272,2.15399818,1.4137,-24.09,30.26,30,140.0,562612.0,140.0
149.56494877,1.99636887,1.416,-22.84,30.17,15,89.0,460473.0,666.0
149.88034538,1.69301276,1.418,-23.26,30.43,17,70.0,269883.0,186.0
149.88255331,2.61473504,1.4237,-22.87,30.16,27,144.0,866693.0,96.0
149.85579746,2.13018286,1.4239,-23.46,30.31,43,192.0,546379.0,47.0
149.6455965,2.29597465,1.4243,-23.43,29.95,14,100.0,657268.0,586.0
149.82730226,1.75707004,1.4291,-22.94,30.12,23,178.0,309369.0,72.0
149.46060189,2.64577743,1.4295,-23.3,30.62,20,81.0,887790.0,416.0
150.43510683,2.72489157,1.43,-23.58,30.03,27,114.0,938538.0,248.0
149.72559465,1.68746109,1.4301,-23.35,30.23,15,112.0,266584.0,403.0
150.1262277,2.10306319,1.432,-23.16,29.84,12,84.0,528669.0,638.0
149.58169278,2.4287478,1.4331,-22.62,30.09,17,92.0,745100.0,481.0
149.92353787,2.64350359,1.4344,-22.94,30.19,27,149.0,885630.0,208.0
150.70625745,2.33665849,1.4378,-22.84,30.4,15,89.0,683848.0,735.0
150.34101376,2.30098584,1.438,-23.04,30.63,18,129.0,659927.0,287.0
150.73663611,2.0077478,1.4381,-22.49,29.95,11,64.0,467019.0,732.0
150.46975619,1.94672449,1.4408,-23.08,30.17,17,137.0,430774.0,116.0
150.45203823,1.75934925,1.444,-23.86,30.1,20,122.0,312081.0,414.0
149.73564842,1.97624728,1.4442,-22.58,29.63,15,130.0,447528.0,421.0
150.55782052,2.22126304,1.4464,-23.7,30.05,24,147.0,607414.0,168.0
149.99860219,2.58795277,1.4466,-23.93,30.16,22,136.0,850831.0,179.0
149.77342873,2.46630841,1.4483,-23.29,30.21,31,136.0,771271.0,106.0
149.59509508,2.60123676,1.4486,-23.57,30.65,26,113.0,858873.0,190.0
150.27328861,2.67944165,1.4492,-24.28,30.93,12,112.0,910187.0,695.0
150.12370962,2.14901208,1.45,-22.63,30.24,10,78.0,557669.0,641.0
149.81551103,1.92965192,1.4504,-23.32,29.95,25,178.0,418667.0,54.0
149.94102515,1.76001993,1.4526,-23.46,30.05,22,163.0,311439.0,181.0
149.95988872,2.32811063,1.4546,-23.21,29.89,32,189.0,678400.0,51.0
150.54774925,2.60792802,1.4561,-23.06,29.86,23,120.0,862415.0,339.0
150.07347939,2.780417,1.4597,-23.38,30.35,10,50.0,973755.0,785.0
149.49991744,1.65408111,1.4601,-23.78,30.66,17,75.0,246401.0,482.0
149.71952502,2.77561675,1.4601,-23.13,30.37,11,98.0,969422.0,275.0
149.79819832,2.39010745,1.4607,-22.92,30.45,9,109.0,720623.0,529.0
150.51067159,2.67368183,1.4619,-23.34,29.96,19,132.0,906309.0,236.0
149.73896335,1.81073803,1.4651,-22.51,29.6,25,162.0,343099.0,143.0
150.71872538,2.43883263,1.4656,-23.29,30.31,19,83.0,752053.0,531.0
150.10270989,1.83954014,1.4682,-22.77,30.31,18,132.0,361693.0,126.0
149.97344541,1.91047504,1.4693,-23.16,29.89,14,129.0,406754.0,261.0
150.15631315,1.95046077,1.4747,-22.79,30.18,28,147.0,431761.0,160.0
150.43224038,2.48430961,1.4761,-22.65,30.35,22,139.0,782166.0,326.0
149.91485966,1.94456422,1.4779,-23.47,30.43,22,122.0,429240.0,347.0
150.6848321,2.21585039,1.4784,-23.7,30.1,21,123.0,603384.0,94.0
150.45047172,1.79589747,1.4787,-23.14,30.32,11,124.0,335173.0,456.0
149.58004229,1.7389213,1.4796,-22.75,30.22,15,97.0,298078.0,577.0
150.54567215,2.19264488,1.4819,-23.58,30.2,29,156.0,588591.0,93.0
150.13583196,2.30182414,1.4833,-22.93,30.17,19,104.0,660437.0,489.0
150.42292793,2.19795844,1.4855,-22.8,29.79,24,132.0,591210.0,113.0
150.35876492,1.68203538,1.4858,-23.3,30.32,14,77.0,262222.0,548.0
149.52303944,2.56184268,1.4898,-23.2,30.44,23,132.0,833360.0,264.0
149.46943733,2.20412922,1.4898,-23.03,30.34,19,97.0,595574.0,418.0
150.33592184,2.15989213,1.49,-22.67,30.35,22,134.0,565143.0,411.0
149.47560279,2.09055469,1.4962,-23.15,29.88,17,94.0,519756.0,475.0
150.20628071,2.35552439,1.5008,-22.88,30.24,16,107.0,697672.0,540.0
150.6369039,2.53397923,1.503,-22.38,30.09,10,80.0,814878.0,643.0
149.49136639,1.82484648,1.5039,-23.57,30.07,20,125.0,352866.0,205.0
150.66354375,2.38543443,1.5049,-22.79,30.45,18,106.0,717049.0,621.0
150.38976609,1.91837681,1.5098,-23.82,30.54,28,146.0,412286.0,132.0
149.50995833,1.91116146,1.5131,-23.18,30.51,22,139.0,406882.0,148.0
150.18398019,1.7083049,1.5132,-22.82,29.95,23,130.0,280397.0,384.0
149.80070449,1.70759953,1.5136,-22.86,30.12,15,84.0,278449.0,690.0
149.45158209,2.4871549,1.5157,-23.69,30.39,14,117.0,783376.0,231.0
150.59679551,1.92105642,1.5157,-23.67,30.07,25,125.0,413960.0,58.0
150.08985213,2.45812204,1.517,-23.27,29.91,19,82.0,764482.0,759.0
149.74521259,2.66298302,1.5231,-22.85,29.57,16,124.0,899386.0,377.0
150.28077978,2.01610286,1.5241,-23.87,30.16,23,113.0,473397.0,408.0
149.67524889,2.25309209,1.5247,-23.41,30.17,16,92.0,629279.0,624.0
149.83827961,2.77507616,1.5278,-23.8,30.83,22,79.0,969259.0,253.0
149.73471346,1.87299973,1.537,-23.87,30.2,16,146.0,383639.0,144.0
149.98699129,2.0730635,1.5374,-22.63,30.08,11,80.0,508400.0,667.0
149.5541123,2.40936314,1.5382,-22.82,30.41,15,63.0,732097.0,657.0
149.91230767,2.28161353,1.5387,-23.64,30.38,23,155.0,647614.0,172.0
150.15317499,1.93328236,1.5408,-23.2,29.93,25,114.0,421868.0,255.0
150.38130765,2.4152856,1.5431,-22.72,30.65,25,105.0,735995.0,325.0
150.47926655,1.97577157,1.5432,-23.95,30.19,33,155.0,447757.0,109.0
149.73237417,2.53021317,1.555,-23.04,29.82,18,163.0,811524.0,246.0
149.50984965,2.10519374,1.5572,-22.9,29.99,19,111.0,529562.0,366.0
149.6386953,1.80183152,1.5604,-23.81,30.13,28,153.0,338551.0,133.0
150.60961126,2.2078917,1.561,-23.2,29.86,21,152.0,597448.0,198.0
150.4574036,1.67565669,1.561,-23.27,29.95,20,87.0,259079.0,569.0
149.65104825,1.71026882,1.5642,-22.76,30.39,17,93.0,279824.0,558.0
150.2875187,2.74034694,1.5642,-22.71,30.33,18,81.0,947500.0,584.0
149.54584127,1.91312868,1.5664,-23.66,30.39,20,148.0,409490.0,182.0
149.9379932,2.41712381,1.5665,-22.62,29.94,19,124.0,737126.0,260.0
149.63303141,2.28564576,1.567,-23.16,29.87,11,65.0,649352.0,773.0
149.9416692,1.67604389,1.5704,-23.19,30.13,15,71.0,258608.0,610.0
150.48519809,1.97334195,1.5799,-23.32,29.94,19,143.0,445954.0,127.0
149.45396488,1.72490074,1.5802,-23.14,30.54,14,95.0,290137.0,620.0
150.66739828,2.77332271,1.5807,-22.79,29.73,12,38.0,967559.0,775.0
150.2360842,2.14532453,1.5826,-23.54,30.72,20,147.0,556487.0,370.0
150.30502653,1.66676303,1.5829,-22.97,29.96,22,94.0,252803.0,501.0
150.15889913,1.751876,1.5898,-22.85,30.02,21,179.0,305737.0,71.0
149.47849273,1.9669134,1.5907,-23.32,29.95,16,99.0,441711.0,381.0
149.85633827,1.92250446,1.5908,-22.96,29.77,18,117.0,415988.0,317.0
149.48503516,1.88254577,1.5943,-23.78,30.69,38,165.0,389873.0,98.0
149.85105175,2.19129008,1.5996,-23.99,30.27,22,159.0,588074.0,81.0
149.83693232,2.52890763,1.6023,-23.0,29.84,21,150.0,810315.0,152.0
150.12767742,2.29629607,1.6049,-22.19,29.52,20,141.0,656230.0,171.0
150.08044546,1.8906453,1.6081,-23.26,29.94,13,91.0,394230.0,618.0
149.77960878,1.68676419,1.6085,-23.11,30.16,11,100.0,265533.0,538.0
150.34953042,2.3695795,1.6092,-23.42,30.49,25,146.0,706714.0,138.0
150.28251393,2.02137994,1.6134,-23.11,30.17,20,109.0,475805.0,445.0
150.11809639,2.21923371,1.6157,-23.22,30.57,15,140.0,605408.0,142.0
149.47752856,2.25186675,1.6174,-22.94,29.81,17,105.0,627555.0,185.0
149.48972318,2.66602301,1.6188,-22.57,29.79,24,113.0,899699.0,247.0
149.98212781,2.102419,1.6232,-23.22,30.19,25,137.0,526965.0,318.0
150.19473718,2.37959424,1.6243,-23.59,30.44,20,123.0,715117.0,380.0
150.2387719,1.88547463,1.6245,-22.5,30.0,18,119.0,390952.0,464.0
150.72921168,2.09150549,1.6253,-23.08,29.86,20,65.0,520491.0,21.0
150.71714404,2.75932825,1.626,-22.87,30.4,12,41.0,958764.0,777.0
149.47634352,2.58077771,1.6262,-23.6,30.72,24,102.0,845598.0,242.0
149.69655884,2.35718577,1.6265,-24.01,30.75,16,56.0,699146.0,756.0
150.01594247,2.03793934,1.6269,-23.36,30.82,20,109.0,486230.0,373.0
149.6104425,2.66653638,1.627,-22.94,30.38,14,113.0,899902.0,299.0
149.97059728,2.57654467,1.6275,-23.35,30.34,24,122.0,842239.0,159.0
150.73853984,2.47977745,1.6285,-23.2,30.41,18,78.0,778119.0,719.0
150.13402937,2.69711704,1.6288,-22.56,30.15,9,72.0,921907.0,661.0
150.00607333,2.66300816,1.6306,-23.09,30.47,15,126.0,897836.0,430.0
150.08732861,2.55827037,1.6328,-23.48,30.02,25,142.0,830263.0,268.0
150.38650818,1.92520993,1.6343,-23.08,30.5,18,126.0,415829.0,484.0
150.44527842,2.69683252,1.6376,-23.17,30.1,23,100.0,921435.0,191.0
149.5663201,1.74402975,1.6395,-23.21,29.93,14,104.0,300873.0,544.0
150.39625142,2.16886814,1.6417,-22.74,30.07,15,121.0,571759.0,174.0
150.34372435,2.34929512,1.6425,-23.29,30.18,16,113.0,693095.0,433.0
149.98005052,1.81029064,1.6472,-23.28,30.5,22,99.0,343468.0,16.0
149.98097082,2.66488007,1.6476,-23.17,30.26,16,113.0,899115.0,668.0
150.57187283,2.07120824,1.6479,-23.52,30.02,19,122.0,507638.0,300.0
150.4357625,1.75570231,1.6503,-23.71,30.12,23,119.0,309297.0,477.0
150.55664634,2.33270018,1.6565,-24.27,30.32,23,114.0,681885.0,155.0
149.78475875,1.77920906,1.6568,-22.76,29.94,23,134.0,324124.0,374.0
150.69615064,2.67849565,1.6659,-22.93,29.99,9,55.0,907729.0,750.0
150.10903666,2.07701553,1.6669,-23.44,30.26,14,111.0,512158.0,371.0
149.86025487,2.29759567,1.6679,-23.3,30.32,16,134.0,657699.0,410.0
150.05775721,2.36364466,1.6682,-22.94,30.03,21,96.0,702874.0,369.0
149.76615488,2.53452205,1.6684,-24.05,30.19,26,119.0,814765.0,249.0
149.90446738,1.89221864,1.6726,-23.56,30.36,17,108.0,397028.0,487.0
150.65669427,2.31131563,1.6821,-23.93,30.16,13,90.0,669552.0,504.0
149.56496321,1.95124822,1.6822,-22.51,30.16,21,137.0,431812.0,437.0
150.17480725,2.20689336,1.6836,-24.05,30.25,23,146.0,597668.0,194.0
149.50109576,2.42970305,1.6871,-23.58,30.73,12,86.0,746241.0,440.0
150.10094076,2.44962039,1.6874,-22.47,29.63,17,109.0,757842.0,571.0
150.73509,2.55495284,1.688,-22.41,29.57,10,38.0,827281.0,793.0
149.70775077,2.47612405,1.6906,-22.51,29.63,21,90.0,775658.0,581.0
149.78145568,1.97662475,1.6915,-22.4,30.14,19,109.0,447615.0,563.0
150.68957018,1.91596203,1.6925,-25.12,30.61,11,60.0,411073.0,671.0
150.72809053,2.21648748,1.6925,-23.05,30.06,20,110.0,603286.0,585.0
149.64803403,1.79478602,1.6926,-24.1,30.28,28,147.0,333887.0,250.0
149.82394538,2.15772966,1.6926,-24.08,30.25,29,142.0,565211.0,206.0
150.53668723,2.74466687,1.693,-23.5,30.57,10,77.0,950492.0,310.0
149.55841174,1.71335562,1.696,-23.36,30.49,20,85.0,282120.0,462.0
149.7513102,1.88887389,1.7042,-22.92,30.34,17,137.0,392858.0,278.0
150.33895414,1.7178123,1.7046,-23.55,30.03,19,119.0,285031.0,378.0
150.07941953,2.69369614,1.7054,-23.59,30.05,18,98.0,918503.0,497.0
150.5134195,2.55540223,1.7082,-23.11,29.86,17,109.0,829666.0,432.0
150.26265652,2.01778376,1.7084,-23.89,30.5,19,117.0,473454.0,547.0
150.25483532,1.81029447,1.7089,-23.09,30.14,18,121.0,343118.0,282.0
149.59410943,2.61396051,1.7114,-24.36,30.87,18,91.0,866962.0,545.0
150.65165613,2.35688842,1.7118,-22.7,30.5,17,110.0,697359.0,534.0
150.09910775,2.66982172,1.715,-23.26,29.94,8,110.0,902870.0,288.0
150.30251856,2.60879321,1.7157,-23.47,30.02,15,70.0,862965.0,672.0
150.24004296,2.46038911,1.72,-22.79,29.76,16,77.0,764968.0,587.0
149.71247828,2.15766294,1.7241,-23.01,29.82,17,106.0,565298.0,649.0
150.13863269,2.01222103,1.7264,-23.55,30.34,30,139.0,471523.0,92.0
149.5756008,2.70213819,1.7342,-23.41,30.22,17,94.0,924273.0,251.0
149.83303266,2.30303755,1.7343,-23.22,30.26,16,119.0,660875.0,470.0
150.44515592,2.16023987,1.7365,-22.4,30.12,18,113.0,566303.0,436.0
150.39178713,2.5269671,1.7369,-23.03,29.81,20,71.0,808631.0,644.0
149.96613247,1.8639791,1.7378,-23.07,30.27,25,121.0,377573.0,431.0
150.1754953,1.88844095,1.7387,-23.84,30.72,12,90.0,393704.0,663.0
149.85182563,2.71842542,1.7398,-23.9,30.7,15,73.0,934366.0,555.0
149.86404748,1.7201605,1.7434,-21.96,29.79,11,83.0,285832.0,791.0
150.05569063,1.69396558,1.7465,-23.47,30.0,24,121.0,270940.0,364.0
150.73623212,2.68722902,1.75,-23.03,30.48,17,78.0,913458.0,314.0
150.32249723,1.7622411,1.7502,-23.46,30.02,16,111.0,312382.0,596.0
150.49597586,2.53549282,1.7554,-23.48,30.02,24,118.0,815046.0,319.0
149.65995922,1.90755427,1.7579,-23.56,30.05,14,128.0,405093.0,448.0
149.87317007,1.91320378,1.7604,-23.61,30.78,23,107.0,408508.0,556.0
150.03679932,2.21784446,1.7614,-23.45,30.38,16,164.0,604877.0,117.0
149.67963835,2.38027926,1.767,-22.12,30.18,21,85.0,713176.0,394.0
149.57493153,1.82330637,1.7687,-22.66,29.69,24,107.0,351199.0,10.0
149.69355566,2.05714685,1.7706,-23.33,30.38,22,140.0,498469.0,313.0
150.00982358,2.6578958,1.7717,-22.9,29.95,21,110.0,894141.0,603.0
150.59395136,2.6718247,1.7718,-23.58,30.26,8,83.0,903744.0,656.0
150.13357149,2.3703815,1.7733,-23.22,30.31,23,143.0,707472.0,327.0
150.47696868,2.64676137,1.7753,-23.23,30.1,21,107.0,887557.0,217.0
149.99308339,2.0439331,1.7775,-22.75,30.13,20,140.0,489220.0,285.0
149.58451739,2.52683942,1.7805,-22.34,29.97,18,103.0,808380.0,474.0
149.86342398,1.81733104,1.782,-23.09,30.08,18,126.0,348866.0,293.0
150.1558835,2.56475353,1.7822,-22.06,30.29,15,102.0,833815.0,645.0
150.62749221,2.56682485,1.7843,-22.67,30.2,12,63.0,835609.0,741.0
149.95576006,1.97645047,1.7914,-24.27,30.33,18,121.0,448017.0,350.0
149.52603826,2.27974994,1.7917,-22.51,30.18,14,108.0,645236.0,527.0
150.25427603,2.75232024,1.7996,-23.09,30.52,8,105.0,954504.0,444.0
149.76105161,2.65371873,1.8062,-22.75,30.01,21,93.0,891814.0,670.0
149.92238878,2.56048776,1.8078,-23.36,30.36,14,103.0,830974.0,593.0
150.13878263,1.81090828,1.8091,-23.42,30.56,19,91.0,344206.0,514.0
150.45638257,1.82847873,1.8118,-22.62,29.64,17,75.0,354213.0,647.0
150.58335373,2.08903201,1.8119,-24.28,30.32,23,127.0,519343.0,321.0
150.2574061,2.54523374,1.8129,-23.32,29.93,13,73.0,820925.0,713.0
149.90306647,1.65156157,1.8165,-22.18,29.43,8,56.0,242900.0,792.0
149.56410752,2.06948942,1.8167,-23.1,30.31,15,100.0,506066.0,346.0
150.28674396,2.09569539,1.8183,-23.37,30.09,14,144.0,522902.0,312.0
149.80567298,2.51468191,1.8216,-23.76,30.68,23,110.0,801243.0,351.0
150.32475467,2.30417438,1.8332,-23.31,30.41,31,167.0,662957.0,82.0
149.65104945,1.73965362,1.8335,-23.01,30.29,14,118.0,298824.0,354.0
150.35518507,2.61023724,1.8369,-23.91,30.61,11,76.0,864232.0,590.0
149.50377968,2.13890586,1.8378,-22.84,29.8,15,94.0,551349.0,598.0
150.6591843,2.16964422,1.8404,-22.92,29.81,23,140.0,572028.0,272.0
150.06135475,2.51719738,1.8429,-22.44,29.77,15,87.0,803196.0,708.0
149.73242874,2.22104731,1.843,-22.19,30.23,19,134.0,605966.0,243.0
149.45631792,1.71068382,1.8474,-23.46,30.52,21,62.0,280473.0,519.0
149.88701359,2.35068045,1.8493,-23.8,30.51,18,114.0,693949.0,322.0
150.12193121,2.1792349,1.8512,-23.91,30.48,21,157.0,578724.0,147.0
149.65723966,2.75581247,1.8515,-23.16,29.85,15,84.0,956439.0,629.0
149.645939,2.41810793,1.8525,-23.5,30.04,15,112.0,737722.0,562.0
149.48732511,2.73731445,1.8568,-23.47,30.02,11,77.0,945833.0,402.0
149.64592987,2.55543944,1.8571,-22.9,29.94,12,85.0,827604.0,557.0
149.61268778,2.2970773,1.8573,-23.06,30.59,18,120.0,656693.0,307.0
150.3531366,2.03280059,1.8598,-22.49,29.62,23,119.0,481893.0,215.0
150.38213736,1.86956695,1.8745,-23.58,30.43,24,134.0,380884.0,273.0
150.29215479,2.67862263,1.8812,-22.85,29.77,22,114.0,907608.0,407.0
150.4058679,1.72704865,1.8862,-24.84,30.54,18,91.0,288024.0,710.0
149.49481695,2.46724727,1.8934,-22.72,30.47,14,86.0,769652.0,720.0
149.86555039,2.14036171,1.8938,-23.07,30.25,16,145.0,551759.0,280.0
150.02358056,2.36570662,1.8955,-23.22,30.6,22,158.0,703394.0,101.0
149.98975277,2.29164242,1.8983,-23.48,30.58,19,174.0,653553.0,66.0
150.21848603,2.69764631,1.9002,-22.4,30.26,24,101.0,920127.0,302.0
149.88984015,2.42445766,1.9003,-22.82,29.74,26,116.0,741691.0,7.0
149.87880928,1.84467151,1.9021,-22.91,30.37,25,181.0,364605.0,102.0
149.77231627,2.08577149,1.9035,-23.51,30.44,27,145.0,517007.0,151.0
150.61623715,2.04349216,1.9038,-23.21,30.27,22,141.0,489348.0,297.0
149.51143924,1.88723368,1.912,-23.15,30.29,15,101.0,391520.0,567.0
150.67771018,1.96388435,1.9145,-23.66,30.54,18,106.0,440078.0,503.0
150.22163779,2.39050852,1.9148,-23.89,30.17,16,146.0,720182.0,286.0
150.51076957,2.28315438,1.915,-23.04,30.31,21,133.0,647749.0,111.0
150.42381716,2.14247739,1.9167,-23.2,29.89,25,184.0,553541.0,95.0
150.33205918,1.8660422,1.9179,-23.27,30.51,25,137.0,378886.0,358.0
150.69107314,2.39988186,1.9195,-22.44,30.06,18,115.0,725700.0,237.0
150.29104946,2.19635743,1.9206,-22.94,30.4,15,128.0,589527.0,361.0
150.0580664,1.8931026,1.922,-23.42,30.72,16,125.0,395593.0,415.0
149.55139696,2.58375807,1.9228,-22.78,30.32,26,132.0,846662.0,162.0
149.52902268,1.80424568,1.9255,-22.6,29.96,22,120.0,339255.0,365.0
150.2472454,2.5720463,1.9287,-22.92,30.24,11,79.0,838442.0,659.0
150.38724979,2.72315027,1.9301,-23.43,30.65,24,136.0,936639.0,493.0
149.92560728,2.69890203,1.9305,-22.67,29.89,19,154.0,921812.0,200.0
150.53474716,1.97040047,1.9356,-22.03,29.81,11,80.0,443365.0,745.0
149.50993653,2.10233754,1.9426,-22.84,30.62,21,129.0,526700.0,222.0
149.92745539,1.91710058,1.9476,-24.44,30.7,28,166.0,410945.0,108.0
150.01320045,2.08235963,1.9529,-23.34,30.43,30,182.0,514554.0,104.0
150.22432614,2.33786946,1.9538,-23.35,30.42,22,142.0,685056.0,254.0
150.52224968,2.4184195,1.9539,-23.37,30.69,24,128.0,737676.0,281.0
149.59752625,2.74426571,1.9542,-22.83,29.75,30,122.0,949162.0,170.0
150.02361954,1.69986795,1.9598,-23.52,30.47,16,122.0,274559.0,427.0
150.65280101,2.16484946,1.9599,-22.83,30.5,20,159.0,568849.0,301.0
150.31666032,2.33015106,1.9623,-22.22,29.79,28,141.0,678459.0,3.0
150.54615408,2.76203482,1.9628,-23.53,30.73,29,85.0,960609.0,303.0
149.71418231,2.21087245,1.9656,-22.42,30.61,17,156.0,598971.0,78.0
150.27587956,2.08808449,1.9666,-22.8,29.92,30,202.0,518123.0,123.0
149.92216622,2.55726568,1.9672,-22.71,30.36,22,99.0,828778.0,438.0
149.60778687,2.30697647,1.9688,-23.11,30.45,19,120.0,663513.0,442.0
149.64043363,1.74767678,1.9692,-23.82,28.79,13,128.0,302576.0,406.0
150.49384836,1.72274797,1.974,-23.13,30.29,9,85.0,287423.0,494.0
150.35550395,2.38286455,1.9748,-22.83,30.04,24,183.0,714800.0,199.0
150.12851779,1.81500103,1.9784,-22.68,30.05,22,109.0,345880.0,499.0
150.40528736,1.91085185,1.9796,-22.33,30.27,19,136.0,406387.0,335.0
150.5071453,2.63766661,1.9821,-22.97,30.22,22,117.0,882358.0,328.0
150.70804114,2.59038153,1.983,-22.96,30.56,16,100.0,850827.0,425.0
149.98796026,1.84996335,1.9832,-22.53,30.27,15,111.0,367375.0,578.0
150.70779038,2.7598683,1.9862,-22.88,30.2,20,75.0,959367.0,498.0
150.213738,2.49073037,1.9865,-22.53,30.36,15,108.0,784661.0,333.0
150.31691951,1.72948221,1.9926,-22.52,29.88,22,114.0,292040.0,405.0
149.79391987,2.55237136,1.9943,-22.54,30.11,14,93.0,825785.0,664.0
150.493103,2.53335852,1.9976,-23.23,30.33,23,116.0,813329.0,135.0
150.15462357,1.90955754,1.9983,-22.51,29.96,18,84.0,405705.0,399.0
150.33284144,2.01621936,2.0022,-23.75,30.57,19,141.0,473700.0,110.0
149.6461191,2.68810959,2.0027,-22.95,29.86,18,123.0,913834.0,390.0
150.68976519,2.43919466,2.0041,-22.71,29.96,17,149.0,751280.0,211.0
150.42559137,2.00582124,2.0148,-23.2,30.43,14,143.0,466113.0,189.0
149.67565977,2.59921125,2.0205,-23.44,30.31,22,96.0,857362.0,17.0
150.46485297,2.65261853,2.0241,-23.66,30.82,28,121.0,891603.0,332.0
150.48108202,1.81532435,2.0248,-23.13,30.29,11,80.0,346007.0,615.0
149.55631969,2.16725152,2.038,-24.21,30.33,18,102.0,570949.0,549.0
150.33530281,1.66802707,2.043,-23.13,30.4,23,93.0,253506.0,295.0
149.49998723,1.83105996,2.0433,-22.66,30.53,8,52.0,355952.0,804.0
150.68804299,2.68262471,2.0446,-22.62,30.17,18,107.0,910644.0,212.0
150.29648706,2.70510415,2.0458,-22.87,30.64,13,104.0,925216.0,539.0
149.91473102,2.13018905,2.0515,-23.08,29.86,17,110.0,545541.0,491.0
149.81833392,1.78980369,2.0532,-24.01,30.21,20,133.0,330512.0,214.0
150.1332187,2.6859497,2.0564,-23.54,30.75,20,108.0,912822.0,267.0
150.0293894,2.72384822,2.0624,-22.72,29.93,22,121.0,937060.0,235.0
149.54171218,1.65772747,2.0647,-23.33,30.34,13,108.0,247174.0,263.0
150.32015359,1.83147634,2.0734,-23.53,30.36,21,125.0,356326.0,259.0
150.18304167,2.0778071,2.0805,-23.26,30.29,20,135.0,511651.0,192.0
150.18272806,2.23485476,2.0808,-22.97,30.11,25,136.0,617000.0,262.0
149.75546057,2.66974426,2.0809,-23.64,30.3,19,111.0,904234.0,526.0
149.59830874,1.8209911,2.0812,-22.86,30.26,19,129.0,349550.0,466.0
150.21495768,2.5595221,2.0818,-24.09,30.66,13,73.0,831167.0,715.0
149.68804021,2.23852294,2.0923,-23.69,30.02,24,122.0,614717.0,12.0
150.61318407,2.15467306,2.0981,-22.79,30.14,18,108.0,561229.0,512.0
150.56026038,2.58612466,2.0991,-24.23,30.31,18,107.0,850888.0,536.0
149.59527611,1.91719908,2.1022,-23.0,29.89,19,122.0,410478.0,316.0
150.09341861,1.9015486,2.1056,-22.86,30.79,15,114.0,400538.0,447.0
150.36432972,2.71148646,2.1076,-22.86,30.01,13,117.0,929530.0,572.0
149.70813268,2.34179986,2.1093,-23.32,30.12,14,89.0,687774.0,729.0
150.00798697,2.73104264,2.1098,-22.21,30.07,18,103.0,941152.0,424.0
149.4612411,2.37655979,2.1121,-22.93,30.55,23,60.0,711053.0,605.0
150.04940233,2.09672745,2.1129,-23.24,30.49,13,105.0,523003.0,510.0
150.01497238,1.72297698,2.1139,-22.53,29.58,17,97.0,287120.0,686.0
149.65563469,2.71623851,2.1143,-23.44,30.59,26,129.0,932331.0,210.0
150.38374813,2.54219848,2.1227,-23.14,30.35,17,77.0,819418.0,730.0
