ra,dec,redshift,brightness,richness,total_N,gal_id,cluster_id
150.0068979,2.7226507,1.2409,-22.56,8.0,68.0,936607.0,1308.0
149.67048191,2.16357676,1.2413,-21.25,8.0,69.0,568412.0,3087.0
149.65979334,2.07504178,1.242,-23.43,11.0,91.0,511570.0,1306.0
150.30385296,2.55967206,1.2423,-22.76,8.0,77.0,831521.0,1072.0
149.94779215,2.11611718,1.2427,-23.3,8.0,54.0,536682.0,1305.0
149.64620011,2.02022285,1.2429999999999999,-21.85,8.0,78.0,474572.0,6714.0
149.82998844,2.05768318,1.2432,-22.25,8.0,80.0,498664.0,4727.0
150.48531424,2.58154405,1.2445,-22.46,9.0,57.0,846016.0,6762.0
150.33675608,1.71654355,1.245,-23.58,11.0,53.0,284458.0,6107.0
149.64660769999998,2.05467048,1.245,-22.67,11.0,94.0,497036.0,1775.0
150.53758146,2.05325217,1.2462,-22.34,12.0,66.0,495894.0,6134.0
150.57888834,1.95411702,1.2469,-23.47,10.0,67.0,434820.0,1311.0
150.45330755,2.12919267,1.2476,-22.36,9.0,71.0,546801.0,5432.0
150.33834728,2.57253935,1.2478,-22.93,8.0,70.0,839823.0,5453.0
150.36645938,2.49583098,1.2483,-21.81,11.0,60.0,788193.0,1769.0
150.53234847,1.95396054,1.2492,-23.27,9.0,74.0,434614.0,6355.0
150.34775562,2.06322351,1.25,-22.31,8.0,61.0,502653.0,5454.0
150.34749781,2.60793585,1.2504,-22.44,8.0,66.0,863139.0,6071.0
150.32193285,2.27447169,1.2528,-23.01,8.0,52.0,642775.0,7023.0
150.27244057,2.3734337000000005,1.2532,-22.93,9.0,74.0,709048.0,4690.0
149.92138971,2.40811174,1.2532,-22.62,8.0,54.0,731383.0,6132.0
149.80344947,2.02957285,1.2533,-22.62,8.0,55.0,480812.0,6742.0
150.24244873,2.31745259,1.2541,-21.86,8.0,50.0,670819.0,7103.0
150.34949049,2.33205884,1.2549,-21.65,10.0,63.0,680698.0,6122.0
150.60002962,1.97716705,1.2554,-22.42,12.0,83.0,448063.0,5197.0
150.61470813,1.93418387,1.2561,-22.58,12.0,56.0,421845.0,3165.0
150.59263963,1.93318046,1.2565,-22.47,8.0,55.0,421125.0,3166.0
150.27825847,2.6720302000000005,1.2565,-21.24,8.0,61.0,903137.0,6135.0
150.25709639,2.37747812,1.2565,-21.91,11.0,74.0,711308.0,5434.0
150.35836143,2.21486224,1.2569,-22.96,8.0,50.0,602799.0,6124.0
149.67795206,2.06444677,1.2576,-22.89,8.0,63.0,503745.0,3230.0
150.38160704,2.49689352,1.2577,-21.93,12.0,71.0,789007.0,5176.0
149.91171896,2.06504797,1.2587,-23.42,19.0,56.0,504143.0,3763.0
150.11355157,2.70258988,1.2588,-22.93,8.0,81.0,923871.0,3206.0
150.26692199,2.63461739,1.2595,-22.23,9.0,81.0,880398.0,5486.0
149.99936530000002,2.6887211,1.2603,-20.84,9.0,55.0,914294.0,951.0
150.25753196,2.68660912,1.2605,-22.87,17.0,64.0,913907.0,3808.0
150.04314530000002,2.26469877,1.2621,-23.91,8.0,58.0,638335.0,6078.0
150.34694378,2.58404835,1.2625,-22.89,8.0,60.0,847696.0,6474.0
150.28364063,2.60050876,1.2639,-22.42,9.0,69.0,857531.0,5437.0
150.41280030000001,2.16593312,1.265,-22.99,9.0,56.0,570259.0,5156.0
149.60226299,2.08497422,1.2651,-22.27,9.0,65.0,516489.0,3229.0
150.15414617,2.06138813,1.2661,-21.73,8.0,59.0,500664.0,7099.0
149.93896476,2.6412693,1.2662,-23.23,14.0,88.0,885034.0,4161.0
149.98996572,2.68940943,1.2663,-22.7,9.0,56.0,915312.0,4061.0
150.38591578,2.67847603,1.2667,-22.6,9.0,57.0,907968.0,4147.0
150.57354572,1.95053463,1.2671,-22.26,10.0,58.0,431914.0,4124.0
149.63082825,2.08810884,1.2684,-22.56,9.0,75.0,518236.0,3504.0
150.16540862,2.75390828,1.2689,-22.38,8.0,54.0,955579.0,5491.0
150.60194841,1.99324338,1.2696,-23.28,20.0,94.0,458782.0,3729.0
150.25398963,2.69199366,1.2702,-22.11,8.0,68.0,916687.0,4570.0
150.41505481,2.69522877,1.2704,-22.17,11.0,58.0,919172.0,3593.0
150.36655531,2.45751126,1.2709,-22.88,10.0,63.0,763832.0,5482.0
149.86771646,2.07162705,1.271,-21.78,8.0,51.0,507879.0,6150.0
150.57046816,1.97101919,1.2711,-22.52,9.0,79.0,444504.0,4041.0
150.25712486,2.75537149,1.2713,-22.24,9.0,63.0,956489.0,6136.0
150.35991845,2.43079918,1.2713,-21.77,8.0,50.0,746177.0,6109.0
150.63047474,2.55632864,1.2719,-22.87,11.0,69.0,829141.0,4686.0
150.18109141,2.59498494,1.2735,-22.53,14.0,61.0,855030.0,4514.0
150.23034976,2.67783438,1.2773,-22.23,12.0,81.0,907386.0,5049.0
149.94647124,2.66674088,1.2773,-20.65,11.0,68.0,900025.0,608.0
150.2616934,2.71735728,1.2774,-21.24,10.0,50.0,933004.0,2239.0
149.89164967,2.08089915,1.2774,-21.01,9.0,54.0,513412.0,6836.0
150.4655087,2.12581892,1.2796,-21.37,9.0,65.0,542565.0,3129.0
149.86608437,2.48824505,1.2799,-22.17,10.0,60.0,783273.0,6076.0
150.14489182,2.69308162,1.2801,-21.98,8.0,69.0,917612.0,6831.0
150.04180815,2.75744257,1.2848,-22.46,10.0,74.0,958477.0,6828.0
150.08702739,2.69489422,1.2856,-22.92,20.0,60.0,919851.0,4697.0
150.01906438,2.67315429,1.2891,-23.27,10.0,60.0,904795.0,4701.0
150.25146679,2.70474395,1.2896,-22.79,11.0,73.0,925669.0,1799.0
150.26402988,2.74990344,1.2901,-21.51,8.0,77.0,952902.0,6506.0
149.98942061,2.67918625,1.2902,-22.27,11.0,63.0,908254.0,7030.0
150.56021234,1.9646903999999998,1.2911,-21.89,8.0,59.0,440656.0,3250.0
149.5003207,2.74539049,1.2919,-21.08,8.0,52.0,950022.0,6233.0
149.88613741,2.68841962,1.2933,-22.52,11.0,54.0,914468.0,5164.0
150.28153984,1.72596666,1.2947,-21.75,11.0,53.0,289735.0,5183.0
149.7573884,2.7576153999999997,1.2953,-22.89,8.0,54.0,958795.0,7112.0
149.95418144,2.54360311,1.2961,-22.89,8.0,61.0,820394.0,4712.0
150.47317775,2.06155232,1.2975,-23.4,8.0,63.0,501879.0,3423.0
150.56267085,2.57114533,1.2997,-22.38,9.0,67.0,838762.0,4689.0
150.40778569,2.76015293,1.3002,-21.48,8.0,50.0,959674.0,6236.0
150.26314902,2.71272003,1.3009,-22.34,9.0,64.0,930683.0,3426.0
149.85128965,2.01846518,1.3012,-23.74,8.0,66.0,475030.0,4793.0
150.04428251,2.69046798,1.3018,-22.21,8.0,94.0,915723.0,6297.0
150.42730026,2.69866777,1.3019999999999998,-21.61,8.0,51.0,921094.0,993.0
149.99928135,2.69177429,1.3042,-22.25,12.0,72.0,916774.0,4480.0
150.70995526,1.98699842,1.3068,-23.25,8.0,55.0,454375.0,5799.0
150.12465844,2.74536244,1.3068,-21.62,9.0,61.0,949977.0,6834.0
149.86979293,2.59744243,1.3072,-21.71,10.0,50.0,855763.0,6835.0
149.89126536,2.67138018,1.3075,-21.78,9.0,62.0,902905.0,6764.0
150.58948171,2.75861217,1.3094,-22.24,9.0,55.0,958577.0,5191.0
149.71392340000003,1.77361803,1.3104,-21.97,9.0,67.0,319716.0,6901.0
149.87350451,2.66850897,1.3106,-23.03,10.0,57.0,901921.0,4495.0
150.16840368,2.53895196,1.3109,-23.3,8.0,68.0,817986.0,6552.0
150.52161446,2.73270447,1.311,-22.63,8.0,60.0,943204.0,6904.0
150.09010031,2.71498435,1.3121,-23.62,12.0,62.0,933177.0,3648.0
149.94609483,2.64573445,1.3157,-20.96,8.0,61.0,886705.0,4512.0
150.45224134,2.73718454,1.3187,-23.6,9.0,69.0,946503.0,1785.0
149.94877778,2.64123117,1.3202,-21.17,9.0,56.0,884537.0,756.0
150.64985838,2.03376915,1.3203,-21.01,8.0,53.0,482588.0,6224.0
149.78823902,1.75351077,1.3203,-21.39,10.0,64.0,306843.0,6144.0
149.5624382,2.03035973,1.3262,-22.34,9.0,54.0,480540.0,5798.0
150.41756191,2.52981644,1.3263,-21.44,10.0,54.0,810529.0,2210.0
150.42041603,2.70915043,1.3299,-22.28,8.0,62.0,928343.0,5182.0
149.51897831,2.62556374,1.3316,-23.53,8.0,55.0,875664.0,6143.0
150.48902527,2.75021168,1.3321,-21.53,10.0,71.0,953057.0,6770.0
150.28758743,2.00463527,1.3346,-23.43,9.0,51.0,465513.0,5125.0
150.11699085,2.75230843,1.3382,-21.42,8.0,66.0,954341.0,6228.0
150.01364934,2.64035084,1.3385,-22.8,8.0,65.0,885127.0,3613.0
150.44764123,2.04483934,1.339,-22.69,9.0,60.0,490762.0,5129.0
150.61151909999998,1.95228417,1.3392,-22.51,9.0,57.0,433335.0,4454.0
150.63703059999997,2.07913905,1.3399,-22.09,8.0,51.0,512418.0,6230.0
149.48776593,2.66693489,1.3402,-22.06,10.0,54.0,900586.0,5490.0
150.54821249,2.53257447,1.3411,-22.76,8.0,59.0,815019.0,5187.0
149.80573276,1.73999234,1.3424,-21.75,8.0,51.0,298675.0,6900.0
150.10114539,2.70645391,1.3432,-23.12,15.0,65.0,927298.0,3819.0
150.22206266,1.80705419,1.3433,-22.62,11.0,60.0,341487.0,695.0
150.63910773,2.61696208,1.344,-23.45,8.0,58.0,868716.0,5787.0
150.19642547,1.85485952,1.349,-22.14,13.0,74.0,371128.0,5767.0
150.28034576,2.2830404,1.3547,-22.7,12.0,56.0,648253.0,5111.0
150.03802892,2.6520427000000004,1.3547,-23.65,8.0,100.0,892297.0,3507.0
150.00726005,2.70679223,1.3584,-21.04,8.0,83.0,926153.0,2657.0
150.11161039,1.73785591,1.3588,-23.17,10.0,72.0,298865.0,5126.0
150.32526507,2.5732068999999997,1.3592,-23.08,9.0,50.0,840964.0,3769.0
149.7008456,1.72062103,1.36,-22.27,11.0,56.0,286816.0,4796.0
150.111988,2.68990031,1.3603,-22.18,14.0,83.0,915543.0,403.0
149.87961661,2.40652271,1.3607,-22.95,10.0,51.0,730897.0,5487.0
150.22474098,1.99898553,1.3612,-21.87,9.0,54.0,461230.0,5773.0
150.48735626,2.01362285,1.3619,-23.15,8.0,58.0,472000.0,7155.0
149.99981883,2.68556274,1.3624,-22.22,10.0,58.0,912455.0,936.0
150.11179193,2.5729073,1.3646,-20.69,9.0,57.0,838989.0,6486.0
150.29112438,1.76973479,1.3653,-21.57,10.0,62.0,316842.0,5114.0
149.81733453,2.01809646,1.3662,-21.6,9.0,51.0,473095.0,5427.0
149.99297238,2.70562026,1.3662,-21.93,8.0,78.0,925903.0,6480.0
149.8183644,1.75115741,1.3674,-21.65,9.0,68.0,305089.0,6899.0
150.64878769999999,2.22738976,1.3678,-23.02,9.0,58.0,610933.0,5553.0
149.48219928,2.09418874,1.3681,-21.65,9.0,61.0,521685.0,4788.0
149.82153565,1.90698821,1.3685,-22.73,8.0,53.0,404563.0,4286.0
149.91592723,2.65177478,1.3699,-22.61,10.0,68.0,891164.0,5128.0
150.33721229,2.5652116,1.3713,-22.37,11.0,71.0,834506.0,5439.0
150.106051,2.69711016,1.3714,-23.34,15.0,58.0,920745.0,3991.0
150.60711938,2.21019298,1.3723,-23.17,8.0,61.0,599047.0,5765.0
149.88835645,2.18069137,1.3726,-22.22,9.0,50.0,579044.0,7165.0
150.54758135,2.72277681,1.3732,-22.03,9.0,53.0,937435.0,6693.0
150.54618154,2.7119432999999997,1.3747,-22.31,9.0,67.0,929432.0,5143.0
150.17836789,1.94979638,1.3749,-23.08,9.0,56.0,431545.0,5540.0
150.00655665,2.27729246,1.3749,-21.8,8.0,52.0,643540.0,3638.0
149.84278854,2.03032622,1.3783,-22.93,10.0,76.0,482075.0,6695.0
149.87561533,2.30628558,1.3784,-21.09,8.0,54.0,662605.0,3509.0
150.29903082,1.98431067,1.3786,-22.08,8.0,61.0,452266.0,5890.0
150.53714352,2.1082411,1.3786,-21.3,9.0,67.0,530808.0,7173.0
150.70940604,2.18639563,1.3792,-22.65,9.0,56.0,583120.0,5578.0
150.22985846,1.81712837,1.3795,-21.67,9.0,60.0,347405.0,6632.0
150.66341625,1.9450348999999998,1.3808,-22.13,8.0,54.0,428293.0,5515.0
149.81287776,1.89535927,1.381,-21.93,8.0,56.0,397046.0,5449.0
149.49447495,2.6540596,1.3818,-21.75,11.0,61.0,891825.0,4755.0
149.90236268,2.33698947,1.382,-22.99,9.0,58.0,685279.0,5562.0
150.19163315,2.61660738,1.3829,-23.01,10.0,67.0,868060.0,4575.0
150.24261352,2.54223631,1.3836,-22.81,9.0,59.0,819468.0,5785.0
149.87877918,2.64643145,1.3843,-22.08,10.0,65.0,887417.0,6912.0
149.63441938,1.81023609,1.3845,-23.29,11.0,60.0,343682.0,5546.0
149.8490407,2.11945865,1.3849,-23.25,16.0,78.0,538748.0,5328.0
149.59014709,1.738725,1.3863,-22.88,9.0,50.0,297970.0,5130.0
150.18981656,2.60595528,1.3867,-19.99,9.0,53.0,860321.0,1087.0
149.83452351,1.92322927,1.3867,-22.64,9.0,86.0,414827.0,2803.0
149.89648344,2.6823246,1.3869,-21.16,8.0,63.0,909867.0,7151.0
150.18020353,1.87848533,1.3884,-22.48,9.0,52.0,386463.0,3634.0
149.86684187,2.68020738,1.389,-22.38,8.0,82.0,909623.0,2799.0
149.84692536,2.04230228,1.3906,-21.66,8.0,54.0,488643.0,4743.0
150.34402475,2.4954382,1.3911,-21.92,8.0,63.0,787832.0,2309.0
149.82242519,1.89285882,1.3919,-21.62,12.0,80.0,394995.0,4584.0
149.90692758,2.64695866,1.3921,-22.02,8.0,58.0,887595.0,2779.0
150.23699609,1.78570215,1.3940000000000001,-21.85,11.0,71.0,327310.0,5532.0
149.84735189,1.8350843000000001,1.3941,-22.57,11.0,63.0,358764.0,3512.0
149.80965039,1.84229606,1.3947,-20.75,8.0,70.0,362670.0,3320.0
149.85853002,2.04247907,1.3948,-22.16,10.0,68.0,488528.0,2332.0
149.75490185,1.82216523,1.3952,-21.68,10.0,76.0,350499.0,3401.0
149.89142393,2.32730946,1.3953,-22.72,11.0,65.0,677237.0,3797.0
150.19994565,2.55972995,1.3953,-23.75,11.0,56.0,832581.0,4545.0
150.49988332,2.67733535,1.3954,-21.93,11.0,53.0,906089.0,7150.0
149.69147457,2.08646806,1.3963,-23.69,10.0,54.0,518143.0,5892.0
149.86649122,2.0798228,1.3969,-22.49,8.0,92.0,514362.0,3904.0
150.01706759,2.64295337,1.4005,-22.08,8.0,67.0,885223.0,6278.0
150.21025938,2.56551221,1.4008,-23.85,9.0,51.0,835513.0,1753.0
150.05226616,2.63790731,1.401,-22.66,8.0,70.0,882576.0,5485.0
150.19418294,2.58103983,1.4018,-22.44,10.0,57.0,844989.0,4445.0
149.58559572,2.59514221,1.4024,-22.61,16.0,67.0,854463.0,3894.0
150.03387141,2.59118396,1.4031,-21.27,9.0,72.0,851632.0,7172.0
150.29001081,2.38923675,1.4034,-22.49,10.0,55.0,719275.0,5888.0
149.74406714,2.72496338,1.4036,-22.51,9.0,80.0,938855.0,5836.0
150.01132673,2.06545399,1.4036,-23.26,10.0,64.0,503561.0,5142.0
149.79721579,2.67179636,1.4044,-23.41,11.0,57.0,903985.0,5146.0
150.10359973,2.69771926,1.4045,-23.25,9.0,54.0,921223.0,1756.0
150.46163595,1.7491768,1.4047,-23.38,13.0,53.0,305183.0,6806.0
149.92946671,2.33177001,1.4058,-23.06,11.0,70.0,680540.0,2813.0
149.61377353,2.07072311,1.4076,-22.36,9.0,55.0,507056.0,5327.0
149.89646849,1.78635136,1.4088,-22.02,8.0,56.0,327568.0,2819.0
150.13934416,2.12477856,1.4093,-23.58,8.0,50.0,542358.0,5867.0
149.82569802,1.84265129,1.4093,-22.45,8.0,89.0,363502.0,1740.0
149.81318262,2.06236347,1.4096,-22.56,8.0,51.0,502812.0,1355.0
149.845501,2.10919518,1.4105,-21.99,10.0,82.0,531519.0,325.0
149.88105753,2.38764593,1.4109,-23.2,12.0,71.0,718431.0,6317.0
150.51984431,2.73420724,1.4123,-21.24,10.0,73.0,943284.0,6666.0
149.45893686,2.31981451,1.4126,-23.41,11.0,54.0,672955.0,5141.0
149.86400581,1.79824038,1.4126,-22.34,10.0,53.0,335713.0,2260.0
149.85785436,1.76943791,1.4131,-22.56,8.0,62.0,317487.0,5147.0
150.41625161,2.18232446,1.415,-21.19,10.0,58.0,580009.0,4980.0
149.90436036,2.67120587,1.4152,-22.5,11.0,65.0,903527.0,2748.0
150.27058967,2.74444207,1.4163,-21.84,9.0,59.0,949631.0,6287.0
149.90041073,1.77270369,1.4164,-23.19,9.0,77.0,319125.0,5897.0
149.8416637,2.06041807,1.4169999999999998,-23.18,13.0,69.0,502194.0,1081.0
150.29760005,2.39427326,1.4172,-23.09,10.0,57.0,722851.0,4764.0
150.43183427,2.67414139,1.4173,-20.66,8.0,70.0,904716.0,3559.0
150.20322002,1.79463648,1.4176,-22.04,9.0,66.0,332948.0,2290.0
149.90561584,2.66139416,1.4180000000000001,-22.54,9.0,83.0,897435.0,2291.0
149.97129126,2.35919486,1.4195,-23.18,8.0,58.0,699781.0,3689.0
149.8279767,1.8819098,1.4214,-21.81,9.0,101.0,388882.0,1742.0
149.97422319,2.49679719,1.4218,-23.26,18.0,59.0,789424.0,46.0
149.90129009999998,2.35707009,1.4218,-22.57,9.0,64.0,697502.0,1352.0
150.14754169999998,2.59225504,1.4224,-22.54,8.0,60.0,854930.0,3411.0
149.72324081,1.86943703,1.4225,-21.51,8.0,77.0,380245.0,4742.0
149.96652647,2.65890576,1.4226,-23.65,8.0,92.0,896076.0,6732.0
149.81534561,2.09729882,1.4227,-22.0,9.0,73.0,523669.0,1745.0
149.89866707,2.73028271,1.4233,-22.84,10.0,67.0,941488.0,4768.0
150.33380694,2.33250177,1.4237,-21.68,9.0,53.0,680402.0,5406.0
149.86825259999998,2.16725048,1.4238,-22.64,9.0,85.0,571307.0,5768.0
149.85579746,2.13018286,1.4239,-23.46,17.0,77.0,546379.0,115.0
149.82882985,1.92799267,1.4245,-22.51,10.0,50.0,417923.0,2047.0
149.57519481,2.41200465,1.4251,-22.51,10.0,53.0,733809.0,5537.0
150.31547149,2.22780505,1.4256,-22.84,11.0,60.0,611485.0,4771.0
150.53887696,2.15992109,1.4257,-21.0,9.0,60.0,565474.0,5408.0
150.34149069999998,2.75141175,1.426,-22.72,9.0,51.0,954166.0,5895.0
149.85468574,2.11512215,1.4261,-23.15,15.0,69.0,537202.0,500.0
149.81457814,1.87093814,1.4264,-22.23,10.0,79.0,382116.0,5579.0
149.80972294,1.9982857,1.4264,-23.25,10.0,71.0,461172.0,5135.0
149.79811636,1.90474057,1.4265,-21.3,8.0,56.0,402505.0,6825.0
150.10829393,2.51896394,1.4268,-22.26,11.0,71.0,803664.0,4307.0
150.10540331,2.71393642,1.4269,-22.92,8.0,50.0,931778.0,3312.0
149.89950282,1.74317094,1.4273,-21.59,8.0,64.0,300404.0,6534.0
149.97101258,2.67007318,1.4275,-22.39,8.0,74.0,902138.0,6259.0
149.90471244,2.34310506,1.4281,-22.57,12.0,65.0,688489.0,521.0
150.55694877,2.12879341,1.4286,-22.73,8.0,68.0,544536.0,6822.0
149.97275718,2.49014707,1.4294,-23.02,15.0,59.0,784829.0,3749.0
149.85174746,2.13488245,1.4297,-22.36,20.0,77.0,547686.0,4501.0
149.84699255,2.10358716,1.4298,-22.05,10.0,83.0,527704.0,2057.0
150.43510683,2.72489157,1.43,-23.58,11.0,67.0,938538.0,4328.0
150.16469168,2.58856507,1.4306,-22.13,13.0,63.0,849979.0,1532.0
150.25886898,1.74853204,1.4317,-22.64,9.0,60.0,303765.0,3450.0
149.55783831,2.13555473,1.4319,-22.7,8.0,72.0,548917.0,4568.0
149.86429215,2.13784934,1.4324,-21.61,15.0,83.0,550108.0,94.0
149.81916935,1.8965778000000002,1.4326,-21.42,10.0,65.0,397465.0,4761.0
149.51839231,2.55533947,1.4327,-23.07,8.0,50.0,828425.0,6471.0
149.870398,2.38868558,1.4331,-22.25,9.0,65.0,719171.0,1511.0
149.8228201,1.92946726,1.4334,-23.22,9.0,91.0,419091.0,2056.0
150.52452409,2.17321269,1.4334,-21.35,11.0,50.0,574083.0,5741.0
150.18985705,1.77851063,1.4347,-22.28,8.0,67.0,322555.0,6637.0
150.55029919,2.31148704,1.4352,-22.65,8.0,76.0,667323.0,3186.0
149.85704826,2.33983345,1.4356,-22.45,8.0,88.0,686360.0,3491.0
150.14074016,1.80367309,1.4361,-22.58,8.0,59.0,339110.0,3569.0
149.9751076,1.78588131,1.4368,-23.07,8.0,50.0,327423.0,6933.0
149.91876637,2.69138649,1.4369999999999998,-22.06,9.0,50.0,916067.0,6917.0
150.47521418,2.6036252999999996,1.4371,-22.83,8.0,54.0,861819.0,3494.0
149.77424979,2.04248031,1.4376,-22.51,9.0,79.0,489255.0,2137.0
150.70417758,2.74649949,1.4377,-23.35,9.0,52.0,951104.0,6266.0
150.52919342,2.32097715,1.4383,-22.8,10.0,54.0,673843.0,4807.0
149.94076996,1.7643567999999998,1.4385,-21.81,8.0,68.0,313202.0,4130.0
149.83277101,2.00604157,1.4389,-21.53,9.0,61.0,465423.0,5751.0
149.83707959999998,2.12187416,1.4394,-22.87,12.0,85.0,541547.0,1338.0
149.64816512,1.84186511,1.4397,-23.23,9.0,75.0,364931.0,4748.0
149.97056991,2.37562614,1.4399,-23.07,9.0,64.0,710537.0,4095.0
150.49598653,2.64167914,1.4401,-22.54,10.0,52.0,882571.0,4915.0
150.156745,1.71801351,1.4401,-22.88,8.0,80.0,285108.0,4930.0
149.78348534,2.08801925,1.4402,-23.45,10.0,107.0,519416.0,5378.0
149.82420037,2.07958791,1.4408,-22.34,8.0,59.0,513782.0,2746.0
149.82195162,1.99515996,1.4411,-22.71,8.0,84.0,459591.0,5889.0
149.91368389,2.32900604,1.4413,-22.71,13.0,91.0,679782.0,596.0
149.82357812,2.02148189,1.442,-22.59,8.0,80.0,475969.0,3184.0
150.08468340000002,1.84031011,1.4424,-22.88,9.0,63.0,362231.0,5535.0
150.61419768,2.16886239,1.4425,-22.02,9.0,56.0,571673.0,5343.0
150.08483638,2.59105501,1.4426,-22.09,11.0,55.0,851783.0,1522.0
150.47210194,1.97387908,1.4426,-22.43,11.0,67.0,446330.0,4998.0
149.7914958,1.82239164,1.4428,-21.95,9.0,101.0,350620.0,4982.0
149.97534178,2.5874669,1.4428,-22.26,8.0,66.0,849088.0,5418.0
149.54575657,1.87710284,1.4439,-23.19,9.0,59.0,386768.0,5385.0
150.45203823,1.75934925,1.444,-23.86,9.0,72.0,312081.0,4506.0
149.91294604,2.07826576,1.4442,-21.37,8.0,67.0,511502.0,6798.0
150.5117413,2.15079043,1.4445,-21.99,8.0,67.0,559310.0,5329.0
149.83595251,2.3297692000000003,1.4454,-23.09,8.0,75.0,681283.0,4499.0
150.22550418,1.78891774,1.4454,-22.11,11.0,55.0,329409.0,3556.0
149.95821033,2.69990867,1.4455,-22.14,8.0,85.0,921867.0,7130.0
150.56375708,1.92856455,1.4458,-22.65,9.0,69.0,418343.0,3738.0
150.55782052,2.22126304,1.4464,-23.7,13.0,70.0,607414.0,4518.0
149.48526955,1.87699464,1.4466,-21.26,8.0,87.0,385301.0,7146.0
149.77282784,2.55482846,1.4474,-22.61,10.0,59.0,827343.0,2780.0
149.86157079,2.40008756,1.4474,-23.88,11.0,53.0,724020.0,1506.0
149.97384617,2.3574101,1.4475,-22.8,9.0,91.0,698269.0,926.0
150.34981058,1.87459934,1.4478,-23.18,12.0,67.0,384461.0,6524.0
150.04186381,2.65234086,1.4482,-23.75,9.0,91.0,891406.0,3188.0
149.85051723,1.84984808,1.4484,-21.5,9.0,54.0,367482.0,1585.0
149.50602837,2.67151924,1.4484,-22.63,8.0,76.0,903166.0,5859.0
150.24266363,2.07906777,1.4488,-22.44,8.0,54.0,512820.0,4989.0
149.90371486,2.06969129,1.449,-21.72,9.0,72.0,506086.0,5786.0
149.44842277,2.21216024,1.4491,-22.99,10.0,52.0,601171.0,4555.0
149.71167852,2.45218013,1.4494,-21.34,12.0,56.0,759644.0,6376.0
150.43639772,2.53756555,1.4499,-21.94,9.0,55.0,816954.0,6692.0
150.55836616,2.25700241,1.4503,-21.87,9.0,66.0,630485.0,6939.0
149.81551103,1.92965192,1.4504,-23.32,8.0,74.0,418667.0,4536.0
150.46589159,1.98599199,1.4505,-21.34,13.0,71.0,453066.0,5631.0
149.7569756,1.92944295,1.4513,-23.06,9.0,87.0,419430.0,3551.0
150.58864129,1.94094376,1.4513,-22.64,10.0,75.0,426232.0,5601.0
150.3534101,1.65423316,1.4513,-23.17,11.0,52.0,245483.0,5334.0
149.75563811,1.82078375,1.4514,-21.46,10.0,71.0,349680.0,1591.0
149.83064742,1.78509582,1.4517,-22.6,12.0,90.0,327205.0,4367.0
150.35037967,2.32732353,1.4518,-22.58,10.0,80.0,677030.0,4987.0
150.64301022,2.13619008,1.4519,-22.75,8.0,67.0,549767.0,4767.0
149.70324481,1.93851861,1.4519,-21.48,8.0,83.0,424008.0,5336.0
149.85167509,1.83702297,1.4525,-21.14,9.0,56.0,359665.0,952.0
149.94102515,1.76001993,1.4526,-23.46,11.0,78.0,311439.0,4931.0
149.73364613,2.08813401,1.4533,-22.41,10.0,60.0,518611.0,2069.0
150.62468216,2.1664359,1.4535,-21.53,8.0,59.0,570082.0,2653.0
149.95988872,2.32811063,1.4546,-23.21,12.0,93.0,678400.0,502.0
149.77464212,2.07880618,1.4547,-22.11,9.0,94.0,512566.0,2712.0
149.9616242,2.08052516,1.4547,-22.66,8.0,61.0,513443.0,5390.0
150.15350696,2.09276566,1.4549,-22.77,11.0,55.0,521628.0,5005.0
149.80456878,1.83347329,1.4551,-21.6,10.0,55.0,358158.0,4794.0
149.7118605,2.48614707,1.4552,-22.31,10.0,66.0,783004.0,2088.0
149.79910015,1.8991682,1.4553,-21.43,8.0,53.0,399023.0,1577.0
150.54774925,2.60792802,1.4561,-23.06,8.0,61.0,862415.0,6942.0
150.12276254,1.99674522,1.4569999999999999,-22.77,11.0,62.0,460341.0,1576.0
150.14102354,1.81563423,1.4573,-22.61,15.0,82.0,348647.0,1083.0
149.79236443,2.64482108,1.4576,-22.53,13.0,70.0,887397.0,3527.0
149.80011044,2.36498308,1.4581,-22.09,9.0,56.0,703194.0,6926.0
150.72718749,2.21603257,1.4591,-23.05,9.0,64.0,603399.0,6464.0
149.57781054,1.83244355,1.4595,-21.82,10.0,76.0,356745.0,4715.0
150.70698977,2.20657799,1.4598,-22.76,8.0,66.0,596967.0,2693.0
150.10766971,2.30847197,1.4598,-21.6,9.0,77.0,664085.0,7170.0
150.66402071,2.16886753,1.4601,-21.24,9.0,89.0,571143.0,6881.0
150.36613715,1.66339796,1.4603,-22.02,10.0,56.0,250482.0,4719.0
149.65264036,1.84371899,1.4607,-22.81,8.0,73.0,364086.0,6590.0
150.33317217,2.15674312,1.4609,-22.53,9.0,52.0,563348.0,6265.0
149.83432246,1.83817622,1.4612,-22.69,10.0,66.0,360976.0,2090.0
150.59750824,2.18541376,1.4612,-23.18,9.0,67.0,582722.0,3529.0
149.50674675,1.65506642,1.4614,-22.76,8.0,54.0,245578.0,5365.0
150.13508455,1.69104296,1.4614,-23.99,11.0,96.0,268932.0,4757.0
149.96825597,2.48606035,1.4617,-21.47,12.0,65.0,781560.0,5151.0
150.56144885,2.25318307,1.4623,-22.33,9.0,50.0,628642.0,2633.0
150.1737707,1.94998217,1.4625,-22.39,10.0,77.0,431214.0,4708.0
